fid,iid,rep,budget,pred_t1,pred_t2,pred_t3
24,4.0,4.0,250,-0.8531602431547447,-0.8186218564571953,-0.7845493779599437
24,4.0,4.0,300,-0.8199545209901874,-0.85535080288067,-1.0066601193469527
24,4.0,4.0,350,-0.8271437276946936,-0.9014159091146716,-0.9225365562649018
24,4.0,4.0,400,-0.7769798376437786,-0.9105662679077745,-0.8575999017442855
24,4.0,4.0,450,-1.0326504255320235,-1.064234872176801,-0.651353952408363
24,4.0,4.0,500,-0.6666801414706042,-0.6075111176378271,-0.623588092185201
24,4.0,4.0,550,-0.5765224113468587,-0.6462182627591574,-0.5929493097522264
24,4.0,4.0,600,-0.618538244404397,-0.6431207674367069,-0.6548714382195665
24,4.0,4.0,650,-0.7798615458121073,-0.7358552417238279,-0.7606279929244705
24,4.0,4.0,700,-0.748357683649331,-0.8187308726390454,-0.7390836777095677
24,4.0,4.0,750,-0.7946323232113348,-0.7158956461345178,-0.7333345894583161
24,4.0,4.0,800,-0.7199865332019464,-0.709916488976661,-0.6168523580809656
24,4.0,4.0,850,-0.7514247688672112,-0.7538907090791396,-0.6593019563133958
24,4.0,4.0,900,-0.8414539091279991,-0.6752607670428113,
24,4.0,4.0,950,-0.6039419924666671,,
24,4.0,5.0,50,-2.0642983367512993,-2.4158978249650196,-2.7695128796987825
24,4.0,5.0,100,-1.7058379621821727,-1.7827642239405597,-1.4280796555795545
24,4.0,5.0,150,-1.3399009022106358,-1.463293045528537,-1.686153893837818
24,4.0,5.0,200,-1.4666675764053962,-1.7716409677061877,-1.4735160534600464
24,4.0,5.0,250,-1.011365471449278,-0.9028510974920021,-0.8354276387420178
24,4.0,5.0,300,-0.8010382305702716,-1.0382668299826046,-0.8780243047702135
24,4.0,5.0,350,-0.958028966463253,-0.8168771674483788,-0.8478978853512776
24,4.0,5.0,400,-0.7054100705590483,-0.8284510668441655,-0.7097962277460309
24,4.0,5.0,450,-0.747704575098043,-0.7469319609657525,-0.7667224430492807
24,4.0,5.0,500,-0.6958316716048691,-0.7355537394057262,-0.89689126823922
24,4.0,5.0,550,-0.729578881061669,-0.7924246239433921,-0.8691908537885356
24,4.0,5.0,600,-0.6812209910537591,-0.6486524024853253,-0.6802258092697001
24,4.0,5.0,650,-0.803664721742483,-0.7188539295580517,-0.7477864286737148
24,4.0,5.0,700,-0.6919388779344708,-0.7637662653836784,-0.7512595807983758
24,4.0,5.0,750,-0.7564796169942019,-0.7229545053434804,-0.7757206492355201
24,4.0,5.0,800,-0.7337335223058614,-0.7861380640757344,-0.6590218758607995
24,4.0,5.0,850,-0.7753081239826386,-0.6410015248927305,-0.5871433669013707
24,4.0,5.0,900,-0.6347991545386162,-0.6071209760054946,
24,4.0,5.0,950,-0.6645849560148446,,
24,4.0,6.0,50,-2.854449536003616,-2.7099755932856664,-3.40845051446581
24,4.0,6.0,100,-1.7335819415697111,-1.7876748825442776,-1.4191747236405954
24,4.0,6.0,150,-1.3907142189208492,-1.2457875874848656,-1.2169829216822798
24,4.0,6.0,200,-0.9332357140292813,-1.1591355556653296,-1.0370830508283968
24,4.0,6.0,250,-0.8632941665387885,-0.7070779205562848,-0.7843568604486355
24,4.0,6.0,300,-0.774570325144699,-0.8911730190343503,-1.041528104077471
24,4.0,6.0,350,-0.7929121983377089,-0.8222645547543336,-0.8062594145445031
24,4.0,6.0,400,-0.8662398612228452,-0.8905756107879842,-0.8832508228592009
24,4.0,6.0,450,-0.8156396471219809,-0.9127148488564653,-0.7544175263307137
24,4.0,6.0,500,-0.8532294624707387,-0.7635205751693909,-0.9226465084136949
24,4.0,6.0,550,-0.8144027533025995,-1.1968974269638861,-0.939689622613102
24,4.0,6.0,600,-0.8856510211620291,-0.9122962783452258,-0.8397980503609266
24,4.0,6.0,650,-1.0654333370725704,-1.1165115711656497,-1.4680490483104043
24,4.0,6.0,700,-2.157197067712121,-0.967373305300349,-1.339968496582127
24,4.0,6.0,750,-1.3566124046669121,-1.346982569612577,-1.3392556181150819
24,4.0,6.0,800,-1.2545594735624304,-1.087734356655125,-1.0627282328228678
24,4.0,6.0,850,-1.1259367076379923,-1.0139944537267334,-1.3281538839013582
24,4.0,6.0,900,-1.11518708212463,-1.09168050234966,
24,4.0,6.0,950,-1.0681026931098996,,
24,4.0,7.0,50,-0.9308068983488164,-1.0237066044938319,-0.9872037675819592
24,4.0,7.0,100,-1.3063015796361463,-0.9812736514526543,-0.9210460661002717
24,4.0,7.0,150,-1.452282912785018,-1.8006336581146283,-1.5046539317811485
24,4.0,7.0,200,-1.9632270310256077,-1.4346806983941007,-1.39475883919593
24,4.0,7.0,250,-1.063817875426987,-1.0482154215488968,-0.9723512911003405
24,4.0,7.0,300,-1.1597711254612626,-1.1505032322978066,-1.0168329439420642
24,4.0,7.0,350,-1.0194854798403774,-1.0265007271895137,-0.9860401575734059
24,4.0,7.0,400,-0.9024964326958941,-0.9426448149672205,-0.8103206964116809
24,4.0,7.0,450,-0.8253832559566997,-0.7155638147052604,-0.8094428232669332
24,4.0,7.0,500,-0.8705452383376096,-0.8743910720381927,-0.7408165106338624
24,4.0,7.0,550,-0.7755896347961162,-0.8761804106082359,-0.7732336035416901
24,4.0,7.0,600,-0.7390319031061103,-0.7478667155605186,-0.7395915756817375
24,4.0,7.0,650,-0.8494323868650828,-0.811030555562331,-0.8454306601304853
24,4.0,7.0,700,-0.8125956781231037,-0.8226897703480924,-0.8441368873138757
24,4.0,7.0,750,-0.9701165765913264,-0.9234085534956937,-0.8974489126425482
24,4.0,7.0,800,-0.8057986641068735,-0.8253190451664194,-0.7651886222657274
24,4.0,7.0,850,-0.7686706547767661,-0.7664864048327842,-0.5784547404943067
24,4.0,7.0,900,-0.7604494205744196,-0.6376406274182941,
24,4.0,7.0,950,-0.6434387802010557,,
24,4.0,8.0,50,-1.1254960529787958,-1.075314773770846,-1.582220735921704
24,4.0,8.0,100,-1.0372460734095585,-0.8640561661897328,-0.9843493511251425
24,4.0,8.0,150,-0.8135759444255177,-0.8603036857347849,-0.8048654472394443
24,4.0,8.0,200,-1.0313656223822016,-0.9500816207825985,-0.863784070607304
24,4.0,8.0,250,-1.2303009325920948,-0.7515371067986962,-0.9093630003836282
24,4.0,8.0,300,-0.774397931056627,-0.971842279134954,-0.9520167062872756
24,4.0,8.0,350,-0.7518872065159525,-0.7948889897718088,-0.763529242697914
24,4.0,8.0,400,-0.8119254772383597,-0.8465246267277906,-1.117339975205279
24,4.0,8.0,450,-0.9652970368659441,-0.7975369621325596,-0.7495663524263331
24,4.0,8.0,500,-0.8928431380448243,-0.8207040718143809,-0.8574194454901773
24,4.0,8.0,550,-0.8238883566989635,-0.8117074354650338,-0.8068560571465229
24,4.0,8.0,600,-0.7617182771564295,-0.7213940688314948,-0.7821433089406817
24,4.0,8.0,650,-0.9286425284672358,-0.8678899488527697,-1.098385973450933
24,4.0,8.0,700,-0.8061860821603947,-0.8501032865737295,-0.860798224296494
24,4.0,8.0,750,-0.8664485901317023,-0.9926609186396781,-1.0170572729379599
24,4.0,8.0,800,-0.9706537766857227,-0.9286223203819499,-1.053672678978106
24,4.0,8.0,850,-0.9863357706292148,-0.9704385480274371,-1.0456751601445176
24,4.0,8.0,900,-1.7931851021609615,-1.0419049725374891,
24,4.0,8.0,950,-2.483205550082186,,
24,4.0,9.0,50,-2.1374046586712163,-2.702746184112755,-1.7582213081132896
24,4.0,9.0,100,-1.4724416031612,-1.2353506200656204,-1.3768437379223437
24,4.0,9.0,150,-0.932734759256807,-0.9345741264038434,-0.9309198912065682
24,4.0,9.0,200,-0.9465106469122643,-1.1131280191733528,-0.9608252388373496
24,4.0,9.0,250,-0.9796140852800705,-0.9490670235343286,-0.9778504630091905
24,4.0,9.0,300,-1.0868140242115343,-1.058576087937183,-1.0270933720288153
24,4.0,9.0,350,-1.028046100158683,-1.1537029157266305,-1.0756316909942385
24,4.0,9.0,400,-1.2607391546049467,-1.0061209010721641,-1.2921893931014437
24,4.0,9.0,450,-0.9201114004323914,-0.9244345565800288,-0.9392284956831283
24,4.0,9.0,500,-1.0345436838486348,-1.0121672978789586,-0.9648959887086646
24,4.0,9.0,550,-1.118722515316996,-1.169133707424929,-1.1095648914338974
24,4.0,9.0,600,-1.0525963158716742,-1.335283008383068,-1.2350459864432701
24,4.0,9.0,650,-1.2617897320396427,-1.5402128594947198,-1.2756778590108517
24,4.0,9.0,700,-1.3064059951074785,-1.0136772765274273,-0.9053692395469469
24,4.0,9.0,750,-1.0720838878610088,-1.202713676732707,-1.36170144013527
24,4.0,9.0,800,-0.8223076416302071,-0.8200002787171331,-0.7423388293056408
24,4.0,9.0,850,-0.8346200015600971,-0.7825345400034022,-0.8574916275445563
24,4.0,9.0,900,-0.8873636256464809,-0.7756624038112516,
24,4.0,9.0,950,-0.8221684867939355,,
24,4.0,10.0,50,-1.6921199470563553,-1.8398212489511223,-1.9252004790956494
24,4.0,10.0,100,-1.4374085023261851,-1.245515369296557,-1.3455300790059952
24,4.0,10.0,150,-1.2040456573895275,-1.0911376239927832,-1.0454630059463088
24,4.0,10.0,200,-1.1610301553758413,-1.0149675216803302,-1.051351910384386
24,4.0,10.0,250,-1.0031924307382827,-1.171011531098022,-1.0507452209704067
24,4.0,10.0,300,-1.0487300883825295,-1.2144259998363356,-1.101233338760674
24,4.0,10.0,350,-1.0877884607904973,-1.1308465681065272,-1.2269640627202716
24,4.0,10.0,400,-1.3643282244493344,-1.1707068845716366,-1.3837396562587134
24,4.0,10.0,450,-1.0624609645814918,-1.181940892189016,-1.2731328251950793
24,4.0,10.0,500,-1.6617936197429273,-1.1082757075735716,-1.2497069820171556
24,4.0,10.0,550,-1.0923545813025033,-0.8726508629619816,-1.0025779178752585
24,4.0,10.0,600,-0.9300421595073566,-0.8498429618739356,-0.8353794365694648
24,4.0,10.0,650,-0.88168971331916,-0.8482603386275862,-0.9209742742603795
24,4.0,10.0,700,-1.1776273333847962,-0.8873804470982026,-0.7922703757145855
24,4.0,10.0,750,-0.979007134657933,-1.074169900949942,-0.9557842034346022
24,4.0,10.0,800,-0.9648743868411396,-1.4659256044378384,-1.1045345553824377
24,4.0,10.0,850,-0.9769172283606322,-1.037807713235359,-1.0492872978712668
24,4.0,10.0,900,-1.2752832265972815,-1.092409030077959,
24,4.0,10.0,950,-0.9028661621965353,,
24,4.0,11.0,50,-1.4394081640323984,-1.1676198777360876,-1.2199723035248518
24,4.0,11.0,100,-1.2821909173899446,-1.0134958610429938,-1.2224510165711762
24,4.0,11.0,150,-1.2375949125399486,-1.103864835077863,-1.0758516250958134
24,4.0,11.0,200,-1.036645182102643,-1.1345924286279148,-1.0049767806192131
24,4.0,11.0,250,-0.8357424453564555,-0.7795526723060026,-0.7110884680895955
24,4.0,11.0,300,-0.6953258877188577,-0.734453997790972,-0.7310977089708803
24,4.0,11.0,350,-0.8206803152178307,-0.8361807868276837,-0.8158762462000783
24,4.0,11.0,400,-0.6964640589690012,-0.7519958980100685,-0.712989164727779
24,4.0,11.0,450,-0.7476258649007733,-0.7343396379938375,-0.6633030268668391
24,4.0,11.0,500,-0.7489231047810145,-0.76856462737512,-0.8917570347000885
24,4.0,11.0,550,-0.7399357353375627,-0.7695572533679073,-0.6769635186443932
24,4.0,11.0,600,-0.7560253877925233,-0.7397280663035481,-0.7482152997648017
24,4.0,11.0,650,-0.8409509971591046,-0.7442937284193869,-0.7893571782217211
24,4.0,11.0,700,-0.7125245271645302,-0.6600339417931551,-0.7504648543995653
24,4.0,11.0,750,-0.7978156122436645,-0.7492755232543972,-0.7853847884088074
24,4.0,11.0,800,-0.6556143504041388,-0.715989719736777,-0.7507270216047578
24,4.0,11.0,850,-0.8947583708819237,-0.7736126638888513,-0.7503122786402214
24,4.0,11.0,900,-1.1621684407063215,-0.8665887393179451,
24,4.0,11.0,950,-0.7183732368697044,,
24,4.0,12.0,50,-2.9617670978463053,-2.2157119898952797,-2.3980797024510623
24,4.0,12.0,100,-1.188415955110843,-1.0402191602095894,-1.352780790501656
24,4.0,12.0,150,-0.9566218053027447,-0.9392441414141589,-0.9921511624930335
24,4.0,12.0,200,-0.8606828615553863,-1.0290051992494103,-0.9219291951685235
24,4.0,12.0,250,-0.8821538154001174,-0.9290672748906518,-0.870281718981544
24,4.0,12.0,300,-0.7628276206524819,-0.8011300579687622,-0.7985603960328976
24,4.0,12.0,350,-0.9773913787150158,-0.9491106912926713,-0.9515425339471403
24,4.0,12.0,400,-1.1178435175427688,-1.4270836963852234,-1.4300460634097436
24,4.0,12.0,450,-1.051300252839503,-1.1533110660802735,-1.105150253505651
24,4.0,12.0,500,-1.2151266540845411,-1.0048724003871037,-1.1002177028905777
24,4.0,12.0,550,-1.072690325977277,-0.9973534865570335,-1.099795082576347
24,4.0,12.0,600,-1.103784031958241,-1.0381908535347637,-1.0115967040677873
24,4.0,12.0,650,-1.0783761315051408,-0.8992254527205228,-0.9960504467791086
24,4.0,12.0,700,-0.8283764219439066,-0.9275784037102497,-0.8377734196619782
24,4.0,12.0,750,-1.1324727970616475,-1.1357092511201246,-0.9808180289780444
24,4.0,12.0,800,-1.0562561590721808,-1.1699288628556663,-0.683551472630288
24,4.0,12.0,850,-1.0223798664538535,-0.6934804302009094,-0.5875800980998698
24,4.0,12.0,900,-0.8192963286614386,-0.698986308063024,
24,4.0,12.0,950,-0.6397448144102831,,
24,4.0,13.0,50,-1.2134321443194283,-1.0128762084020102,-1.0942497964116815
24,4.0,13.0,100,-1.3976530091347141,-1.283498325334231,-1.1483589136455068
24,4.0,13.0,150,-0.9107297042897967,-0.8923250935348284,-0.8270751333296699
24,4.0,13.0,200,-0.9106914022665998,-0.849908923268149,-0.8436479485620322
24,4.0,13.0,250,-0.855969500164653,-0.8723317137369208,-0.8291621150512674
24,4.0,13.0,300,-0.7436146909454301,-0.8390182421697371,-0.8209728151545943
24,4.0,13.0,350,-0.7673337356753382,-0.7901815985425358,-0.8234912947266223
24,4.0,13.0,400,-0.8084462750619358,-0.7747457046283589,-0.7642272294332759
24,4.0,13.0,450,-0.8009176943283273,-0.785859796744282,-0.7653629096786689
24,4.0,13.0,500,-0.7316538716554626,-0.7104716095804667,-0.7041004153798183
24,4.0,13.0,550,-0.7451869666252925,-0.7682441772856707,-0.7153618177965613
24,4.0,13.0,600,-0.7179418998714253,-0.7897251945105931,-0.7861392452392445
24,4.0,13.0,650,-0.8695400246642381,-0.8855463358804023,-0.8107949722992045
24,4.0,13.0,700,-0.782680377383209,-0.7728772167328715,-0.8233677617043871
24,4.0,13.0,750,-0.709442958502798,-0.7214023624557014,-0.7677959363171377
24,4.0,13.0,800,-0.7693175817571686,-0.6976247490407799,-0.7599421365274822
24,4.0,13.0,850,-0.8354541689836231,-0.9586215922437554,-0.7715290408144767
24,4.0,13.0,900,-1.9237968171572226,-1.0998912663067533,
24,4.0,13.0,950,-0.8040110536457737,,
24,4.0,14.0,50,-1.6463888858839828,-2.0114798787084176,-2.5422414904062656
24,4.0,14.0,100,-1.687975299419836,-1.1243242063919088,-1.191440076930473
24,4.0,14.0,150,-0.9085467723354993,-1.0202588231000107,-1.0115193702736271
24,4.0,14.0,200,-1.0691762113705037,-1.1962138129249886,-0.9996793171360039
24,4.0,14.0,250,-0.9241245970973486,-0.872704249165295,-0.8705788575411129
24,4.0,14.0,300,-1.0720767565658753,-0.9624092553395531,-0.9630976604417913
24,4.0,14.0,350,-0.9941476641477198,-0.8846816851378787,-1.0033840131739524
24,4.0,14.0,400,-0.8536072613985278,-1.032907648540854,-1.2150164954805913
24,4.0,14.0,450,-0.906175678551717,-0.9703991700419697,-1.0728524441500817
24,4.0,14.0,500,-0.9788424558329781,-1.035127177827066,-1.0253559358748294
24,4.0,14.0,550,-1.0047901136465158,-0.9327679842266355,-0.9948707202032635
24,4.0,14.0,600,-0.9353065919469847,-0.8854518070348718,-0.8436886151359535
24,4.0,14.0,650,-0.9076213606916679,-0.9347657626395197,-0.8979107360840762
24,4.0,14.0,700,-0.7824858452251823,-0.8945686006682598,-0.8426310080075421
24,4.0,14.0,750,-0.9682989154742114,-0.8546466903844043,-0.8275458080689628
24,4.0,14.0,800,-0.9485238465042276,-0.8955238629529064,-0.7130027096540962
24,4.0,14.0,850,-0.8865189084395602,-0.7178849787522669,-0.4958137812566262
24,4.0,14.0,900,-0.7170696546947825,-0.49382821884997635,
24,4.0,14.0,950,-0.5692480323261224,,
24,4.0,15.0,50,-1.7727347308429877,-1.887965846579153,-1.848549892683622
24,4.0,15.0,100,-0.8851495685934541,-0.8782631073014672,-1.3556074141485341
24,4.0,15.0,150,-0.8473334027528555,-1.1063384795243028,-0.8095764356497971
24,4.0,15.0,200,-1.680355361877583,-1.1482581370145641,-0.886327170564334
24,4.0,15.0,250,-0.8167970191078342,-0.729597843012232,-0.8198532631574981
24,4.0,15.0,300,-0.8674180964063959,-0.8668747240029867,-0.7694572369262984
24,4.0,15.0,350,-0.8250991464450544,-0.8640790517716921,-0.8850831100696253
24,4.0,15.0,400,-0.740551415947402,-0.8539528816522697,-0.7615588357015819
24,4.0,15.0,450,-0.7527971901893062,-0.7015128626342828,-0.7434635325297483
24,4.0,15.0,500,-0.7333318189406222,-0.6763843689249176,-0.7324975519407998
24,4.0,15.0,550,-0.8409725317264183,-0.7646386007766223,-0.8549076011162988
24,4.0,15.0,600,-0.8000554484134267,-0.8708156473160787,-0.8497884439530219
24,4.0,15.0,650,-0.8505152692260769,-0.8655072483538985,-0.8142765448869536
24,4.0,15.0,700,-0.940638588448548,-0.816290621595986,-1.021722792133668
24,4.0,15.0,750,-0.7248537411761801,-0.7719671567635719,-0.7739041852998191
24,4.0,15.0,800,-0.7769977944380672,-0.8423059579607463,-0.8457911036388844
24,4.0,15.0,850,-0.7169910877860931,-0.7283399536966018,-0.6366282922857613
24,4.0,15.0,900,-0.814034382006108,-0.8442361956229903,
24,4.0,15.0,950,-0.6662046922070167,,
24,4.0,16.0,50,-2.808102852302529,-2.4718356940882473,-2.8382403940893104
24,4.0,16.0,100,-1.0781339119914488,-0.9711164502907279,-0.9171263308199866
24,4.0,16.0,150,-0.8908064584817945,-1.0456522400736157,-0.9533045114278476
24,4.0,16.0,200,-0.9703606820405553,-0.9866563480627077,-1.084514251873833
24,4.0,16.0,250,-0.881822446785243,-0.9526411743112371,-0.9165446198432691
24,4.0,16.0,300,-1.1226131859718966,-1.1394685780422538,-0.9433649253629424
24,4.0,16.0,350,-0.9662461162334886,-1.0126091442415437,-1.0241304523380965
24,4.0,16.0,400,-0.9894438569797357,-1.0537475859695877,-1.4984111828030011
24,4.0,16.0,450,-0.9796994428552784,-0.9933889073329633,-0.9121554288746044
24,4.0,16.0,500,-0.9023257450143876,-0.8423126627477469,-0.9194994157076449
24,4.0,16.0,550,-0.9110944045539078,-0.8243930212675898,-0.8416108574155365
24,4.0,16.0,600,-0.7620999260768021,-0.8144571968858484,-0.7525603651195466
24,4.0,16.0,650,-0.8573645408369608,-0.8174483984249405,-0.8079885655100434
24,4.0,16.0,700,-0.8147667902467658,-0.7890282420903274,-0.7975107638479177
24,4.0,16.0,750,-0.7359248120755869,-0.776834032459761,-0.7122723376773268
24,4.0,16.0,800,-0.8058782125933238,-0.8004099709529551,-0.7942491494923911
24,4.0,16.0,850,-0.8318334702730636,-0.6328374935154896,-0.5376122208432091
24,4.0,16.0,900,-0.7321058750383781,-0.5001316765295984,
24,4.0,16.0,950,-0.5150168645971303,,
24,4.0,17.0,50,-1.0636570166173216,-1.0936940076775854,-1.003245857111534
24,4.0,17.0,100,-0.7271751977542489,-0.7607704127284697,-0.782008163880803
24,4.0,17.0,150,-1.1161245239187352,-1.3186146622987809,-1.263560023591396
24,4.0,17.0,200,-1.0255512196653227,-0.7946091901555624,-0.8939290636975704
24,4.0,17.0,250,-0.9905606848203756,-1.0729897134106032,-1.4991477550594632
24,4.0,17.0,300,-0.8256210083582594,-0.9132901863686249,-0.8263773502708452
24,4.0,17.0,350,-1.040141083043553,-1.0808909592202793,-1.056314426627609
24,4.0,17.0,400,-0.9957591357167949,-0.9313703383924463,-0.8896679334147146
24,4.0,17.0,450,-1.3484513653312842,-0.8145493343598109,-1.5506147637285135
24,4.0,17.0,500,-1.1506801482872002,-1.0238396635493265,-0.89741524115923
24,4.0,17.0,550,-0.7368104978372007,-0.7210186797574533,-0.6996466866107894
24,4.0,17.0,600,-0.6828871626456722,-0.6654660098253558,-0.7152850674381713
24,4.0,17.0,650,-0.6693247164489158,-0.6717537775802213,-0.672302848862805
24,4.0,17.0,700,-0.6910987868245844,-0.7841856564729248,-0.6717820139958353
24,4.0,17.0,750,-0.7921828381797856,-0.7802443184795619,-0.752109624682294
24,4.0,17.0,800,-0.7482830743086988,-0.7341616955193002,-0.6833384090162384
24,4.0,17.0,850,-0.9589644550464638,-0.883547964700452,-0.8070597181639518
24,4.0,17.0,900,-1.1321109690364741,-0.9580460541921055,
24,4.0,17.0,950,-0.8937935041361187,,
24,4.0,18.0,50,-1.6321642065407644,-1.7185799620021622,-1.465343614523006
24,4.0,18.0,100,-1.4675120505565722,-1.4325820938032772,-1.3307044807439976
24,4.0,18.0,150,-0.9516469327957838,-1.044847955476837,-1.022748465942972
24,4.0,18.0,200,-1.365974549672049,-1.474000119355567,-1.264423859473896
24,4.0,18.0,250,-1.9990617107679853,-1.6924434183929058,-1.2921678072624363
24,4.0,18.0,300,-1.2916254107534724,-1.2398998509047219,-1.1985754886489244
24,4.0,18.0,350,-1.4284012238313255,-0.8064719237501458,-1.1129224331807084
24,4.0,18.0,400,-1.2562564780359824,-0.9750435211017797,-1.1189730252630214
24,4.0,18.0,450,-1.0236596958185937,-0.9921042610028841,-0.9537119660081037
24,4.0,18.0,500,-0.8728818075281308,-0.9180781234361762,-0.8887154846954834
24,4.0,18.0,550,-0.9056377919459495,-0.9683786354118259,-0.9769472702491325
24,4.0,18.0,600,-0.911974074273873,-0.9906352443598967,-0.9261215684295666
24,4.0,18.0,650,-0.8002869492168223,-1.1690798592162708,-0.8943832805772994
24,4.0,18.0,700,-0.8290093086374112,-0.9834242252653177,-0.8853845024688092
24,4.0,18.0,750,-0.8614082074194078,-0.9641959510060373,-0.8591501075136698
24,4.0,18.0,800,-0.8317317771416057,-0.8290873848645337,-0.753799725414228
